RESULTS: TRAININGT | TEST 
0.004304788838706717, 0.033595081478436935
0.019066767768110417, 0.17123861919764438
0.00694364519297398, 0.027296793860487566
0.008959308598586496, 0.017688669601173344
0.05462411672555628, 0.11745794464249593
0.010545185067046253, 0.018944725735082567
0.0057058636701370815, 0.022491144110353425
0.008297482085472607, 0.09092197065117232
0.006067377403895311, 0.06686619973883062
0.0077010673247284245, 0.013764830767327894
0.005984014118635755, 0.006600445493722478
0.0949630793415338, 0.1894328239183528
0.006000335496819801, 0.020466929449497125
0.008517269339067905, 0.0311047455117451
0.006309978655555367, 0.056388372722316775
0.010860688517819222, 0.053585898393060265
0.009791892813517899, 0.060357362732773166
0.007150723786157082, 0.00931948328182225
0.010959290648481241, 0.040568583959384306
0.012072896128521316, 0.03348024483545899

Mean: 0.015241288576066145, 0.05407854350405692
SD: 0.021083318526284894, 0.050234682600347795
Median: 0.008407375712270255, 0.033537663156947964
Best: 0.004304788838706717, 0.006600445493722478
