RESULTS: TRAININGT | TEST 
0.015388594871005164, 0.09915792326171748
0.09958226480223828, 0.21906942696246134
0.007261252995644177, 0.019532660056094525
0.10395569709728163, 0.24322784042203402
0.027665732460655047, 0.11645972848898184
0.10464451632458095, 0.2065590635452004
0.10521024048832765, 0.33756185752281376
0.12751599736914143, 0.2976049693764919
0.061866448955753155, 0.16966288768006027
0.08600792237900685, 0.19862501052044254
0.08126079456538808, 0.19266710624945052
0.12704655008984556, 0.26899755516011264
0.11550329139580955, 0.28003420494516323
0.03117298949139931, 0.10061121246471423
0.007752676295317075, 0.04583070952538056
0.10592101751067408, 0.22746530934305095
0.0971916776254557, 0.2547370689600272
0.10705434953029944, 0.2426654524333841
0.04062399052222918, 0.12123613450427814
0.11124499056813418, 0.20468851913605993

Mean: 0.07819354976690931, 0.19231973202789596
SD: 0.04016679179907997, 0.08271853984978926
Median: 0.09838697121384699, 0.20562379134063016
Best: 0.007261252995644177, 0.019532660056094525
