RESULTS: TRAININGT | TEST 
0.10199981939493151, 0.22778315860128062
0.017642555959610222, 0.15755798307065907
0.10009422918420119, 0.25855751632838225
0.018750895351955763, 0.08894667240625664
0.02335281639674905, 0.1606471711937028
0.004424602506670955, 0.0270107681695713
0.11594371991496626, 0.334759197313137
0.0330611746788239, 0.12203037937201446
0.02585093926884346, 0.09698293811659295
0.08666379203228516, 0.27080708445323315
0.09487056518750708, 0.2108647211922354
0.0059031474121532465, 0.09036913200972022
0.006797839463681708, 0.08069790457632649
0.004134481269700088, 0.044256830470305826
0.01182524368199976, 0.03668377195347471
0.022409433579052722, 0.08937448080947771
0.03353798721821492, 0.15457762213346285
0.10312421807079268, 0.2149252271207595
0.037027614696879256, 0.11263895869358362
0.019331231906612654, 0.07808701421500172

Mean: 0.04333731535878158, 0.1428779266099589
SD: 0.03876064682974936, 0.08328642771902912
Median: 0.024601877832796257, 0.11733466903279904
Best: 0.004134481269700088, 0.0270107681695713
